Variation,Embedding,Classifier,True_Label,Predicted_Label,Comment_Text
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,2,Tyler getting 50k for second. Is that a standard prize tier for these challenges or specific to this one?
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,2,The confrontation between Jake and the group — both sides had valid points depending on how you frame the rules.
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,2,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,2,This is nice I guess
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,"from an ethics standpoint, ngl the prize gap is a content decision not a fair one smh"
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,"as a producer in a past life, i hate to say it but the twist was entertaining for the audience but completely unfair to the contestants inside"
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,if you're a competition researcher: just noting that no phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,ngl jake's cache strategy was the right play at the time. can't fault him for that emoji_flexed_biceps emoji_flexed_biceps
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,can we please talk about actually the camera kept cutting away from priya's map during the most interesting moments. infuriating edit full stop
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,tbh 500k sounds generous but split across production costs it's probably not as impressive as it seems ngl
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,actually the way the comment section unites around priya's win emoji_smiling_face_with_hearteyes no cap
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,0,this is what the 100-hour challenge format was always supposed to be — the casting in this was actually perfect each person was distinct no cap
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,0,91 hours and she still had energy to celebrate omg emoji_partying_face and i stand by that — not bad at all
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,just noting that priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,the show let Tyler keep going because it was good content. that should make you uncomfortable and that's just facts
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,Jake deserved some compensation after the rearrangement! honestly
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,0,not gonna lie i think about tyler every time i feel like giving up on something hard. that ankle emoji_hundred_points
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,hiding food from other contestants in a survival challenge is a genuinely bad look
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,not gonna lie tHE TWIST emoji_exploding_head no cap
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,the reveal of how they built and rearranged the maze was almost as impressive as the challenge itself
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,not sure but six weeks to build. three football fields. one maze. — the implications are worth thinking about
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,real talk the camera kept cutting away from priya's map during the most interesting moments. infuriating edit! imo
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,getting bored of this format tbh smh
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,twist emoji_exploding_head fr
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,like 47 minutes of challenge and 3 minutes of aftermath. the balance was completely off! i said what i said
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,ngl hiding food from other contestants in a survival challenge is a genuinely bad look imo
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,the prize gap is a content decision not a fair one emoji_face_with_rolling_eyes emoji_face_with_rolling_eyes honestly
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,0,literally the way the comments section is all priya right now emoji_fire emoji_fire we all felt that
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,the prize gap between first and second is a content decision not a fair one
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,honestly jake wandering deeper into the maze at hour 90 was sad not dramatic. the show didn't know how to frame it i said what i said
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,i can't believe 2 million applications for 10 spots. the casting pressure must be enormous and they nailed it full stop
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,the confrontation scene is the clearest point in the video where the competition stopped being about navigation and became about social dynamics
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,the twist was clever television but ethically it was a betrayal of the contestants imo
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,"2 million applicants and the casting still felt super unbalanced, most of them were gone by hour 12 lol"
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,ngl marcus getting eliminated that fast made the whole setup feel unfair tbh
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,argument was uncomfortable emoji_confused_face ngl
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,changing the maze is just the producers deciding who wins based on who got lucky with their prep tbh
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,not gonna lie most contestants got no storyline which bothers me a little
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,0,lowkey tyler go off emoji_flexed_biceps and i stand by that
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,"from a filmmaking perspective, i can't believe jake's final run was chaotic but somehow still entertaining emoji_face_with_tears_of_joy !"
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,genuinely the overnight twist was a betrayal of every strategy made in the first 50 hours! full stop
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,genuinely question whether any of this is as unscripted as it's presented to be tbh
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,i hate to say it but the drama at 10:28 was so overplayed it felt like they were performing for the camera not actually competing emoji_disappointed_face ! i said what i said
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,every title is I survived X hours for $Y amount. the formula is showing its age honestly
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,0,i can't believe pRIYA saying she'll donate half.__ELONG__ that's what this kind of money should do ngl
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,ngl the bts segment was too short emoji_expressionless_face i said what i said
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,The interesting variable here is that by hour 50 with three people left the challenge should have been more intense than it was. the editing let it breathe too much
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,not sure but jake losing his mapped progress after the rearrangement basically sealed his fate from that point. — curious about this — the data here is interesting
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,priya being two sections away at hour 90 means she covered more of the maze in her final push than anyone else imo
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,tbh the show moved on from marcus in like 30 seconds. he deserved better and that's just facts
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,0,jake's cache strategy was rational within the rules as he understood them. whether the rules allowed for it seems ambiguous
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,1,2,fwiw jake losing his mapped progress after the rearrangement basically sealed his fate from that point. emoji_face_with_monocle imo
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,hiding food from other contestants in a survival challenge is a genuinely bad look
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,not gonna lie tHE TWIST emoji_exploding_head no cap
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,1,the raid was entertaining but also deeply unfair
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,the alliance strategy that formed in minute 3 shaped literally every subsequent event
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,0,2,Good for Priya but the whole challenge was so clearly edited to make her look like the hero from the start
var_1_all_preprocessing,TFIDF,MLP_NeuralNet,2,1,i can't believe 50k for second place is so generous honestly. TYLER set for a while
var_1_all_preprocessing,TFIDF,XGBoost,2,0,The moment she stepped out of that maze I got chills__ELONG__ emoji_cold_face emoji_cold_face insane
var_1_all_preprocessing,TFIDF,XGBoost,2,0,Tyler pushing through that ankle injury is the most inspiring thing I've seen all year emoji_flexed_biceps emoji_flexed_biceps
var_1_all_preprocessing,TFIDF,XGBoost,2,0,The production quality of this video is on another level__ELONG__ emoji_trophy emoji_trophy absolutely insane
var_1_all_preprocessing,TFIDF,XGBoost,2,0,Jake finding that supply cache was such a smart move early on I was rooting for him ngl
var_1_all_preprocessing,TFIDF,XGBoost,2,0,Building a maze that big in six weeks is genuinely one of the craziest things ever emoji_exploding_head emoji_exploding_head
var_1_all_preprocessing,TFIDF,XGBoost,2,1,The overnight maze rearrangement twist was CRAZY__ELONG__ I did not see that coming at all emoji_face_screaming_in_fear
var_1_all_preprocessing,TFIDF,XGBoost,2,1,That confrontation scene at 12 minutes was peak drama idc what anyone says emoji_face_with_steam_from_nose emoji_hundred_points
var_1_all_preprocessing,TFIDF,XGBoost,2,1,Jake losing all his progress after the rearrangement was so satisfying to watch emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy
var_1_all_preprocessing,TFIDF,XGBoost,2,1,Hour 36 only five left I was lowkey scared for Priya the whole way through
var_1_all_preprocessing,TFIDF,XGBoost,0,2,Jake hiding the supplies from everyone is genuinely one of the most selfish things I've ever seen emoji_face_with_steam_from_nose
var_1_all_preprocessing,TFIDF,XGBoost,0,1,"That argument at 12 mins was so unnecessarily aggressive, ruined the vibe of the whole video ngl"
var_1_all_preprocessing,TFIDF,XGBoost,0,2,"Changing the maze while people sleep is just cruel, not entertaining. Lost a lot of respect here."
var_1_all_preprocessing,TFIDF,XGBoost,0,1,Six weeks to build a maze and it still looked like it could fall apart in some sections? Disappointing.
var_1_all_preprocessing,TFIDF,XGBoost,0,2,Good for Priya but the whole challenge was so clearly edited to make her look like the hero from the start
var_1_all_preprocessing,TFIDF,XGBoost,0,1,Hour 90 was SO slow to watch. The pacing completely fell apart in the last third of the video emoji_face_with_open_mouth ‍ emoji_unknown
var_1_all_preprocessing,TFIDF,XGBoost,0,1,"The wrap-up interviews felt completely rushed, we spent 45 mins in the maze and 2 mins on aftermath emoji_confused_face"
var_1_all_preprocessing,TFIDF,XGBoost,0,1,"Jake joking about coming third is just him saving face, you can tell he was actually devastated emoji_grimacing_face"
var_1_all_preprocessing,TFIDF,XGBoost,1,0,So the maze took six weeks to build. How many people were on the construction crew?
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Hour 12 and the first elimination already. Didn't expect the challenge to move this fast tbh
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Five people at hour 36. That's actually a faster attrition rate than I expected for a 100-hour challenge.
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Jake's cache being raided — not sure whether to feel bad for him or not given what he did earlier
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Tyler's ankle injury — the video doesn't really say how bad it was. Mild sprain or something worse?
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Priya being two sections away at hour 90 — that's really fast relative to the others. Was the path shorter?
var_1_all_preprocessing,TFIDF,XGBoost,1,0,"91 hours and 14 minutes. Out of 100, that's cutting it closer than you'd think for a winner."
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Priya won. Donating half to her family. That's one way to use it — plenty of other valid choices too.
var_1_all_preprocessing,TFIDF,XGBoost,1,0,Tyler getting 50k for second. Is that a standard prize tier for these challenges or specific to this one?
var_1_all_preprocessing,TFIDF,XGBoost,1,0,The behind the scenes construction footage was a nice addition. Doesn't change my view of the challenge itself.
var_1_all_preprocessing,TFIDF,XGBoost,1,2,"""Even BIGGER"" next time — I'll wait and see. The claim is made regularly on this channel."
var_1_all_preprocessing,TFIDF,XGBoost,1,0,No phones and no GPS in a maze that size for 100 hours. Reasonable rules for the challenge format.
var_1_all_preprocessing,TFIDF,XGBoost,1,2,First time watching this channel. Decent production. Will probably watch another video before forming an opinion.
