comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level,augmentation_technique
1572,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,genuinely the winner was clear from the map moment. the other 77 hours were just waiting for it to happen honestly,0,True,medium,original
5205,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,other formats let you follow all contestants properly. this one abandoned half of them — ngl 47 minutes of content and the wrap-up felt like an afterthought and that's just facts,0,False,medium,comparative_framing
8893,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,honestly cheating with a different name 🙄,0,False,medium,original
9976,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,"NO. look, calling a producer intervention a twist is just rebranding cheating imo and that's final 😤",0,False,medium,intensity_scaling
4089,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,that argument was too aggressive and that's just facts,0,False,medium,original
6893,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,i hate to say it but a proper show would have paused everything the moment TYLER's ankle gave tbh,0,False,medium,original
4791,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,injury during a competition should pause the competition. full stop.,0,False,high,original
4597,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,genuinely third gets nothing 😤!,0,False,medium,original
8796,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,real talk it's a controlled environment so changing the MAZE mid-challenge is just producing drama not testing ability 😠,0,False,medium,original
8763,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,i expected this to be different from the usual formula but it wasn't — i'm sorry but the halfway recap was five minutes of content stretched to fifteen. that's padding,0,False,medium,comparative_framing
6222,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,i'm sorry but the bts footage at the end was rushed. five minutes at the end doesn't do it justice smh,0,False,medium,original
4423,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,honestly honestly ending dragged 😕 and it's a problem,0,False,medium,intensity_scaling
3624,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,like this channel has the resources to do something genuinely new. i wish they would,0,False,medium,original
165,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,tbh the show rewarded jake's selfish behavior early on which set a bad tone smh,0,False,medium,original
2142,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,eliminating someone for a medical episode beyond their control is ethically wrong tbh,0,False,medium,original
415,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,"look, calling a producer intervention a twist is just rebranding cheating!",0,False,medium,original
3028,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,"having followed this channel for years, the fact that no one paused the challenge when tyler got injured tells you everything about priorities ngl",0,False,medium,perspective_shift
6898,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,like jake getting nothing after 90+ hours in a maze is genuinely bad prize design ngl,0,False,medium,original
6962,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,i'm sorry but jake's arc deserved a better ending after everything he went through in this challenge,0,False,medium,original
7110,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,genuinely vague rules in a physically demanding isolation challenge is how people get hurt! ngl,0,False,medium,original
9933,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,i'm sorry but the rearrangement punished preparation and rewarded luck. that's bad game design smh,0,False,medium,original
1387,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,i hate to say it but moving the maze while contestants sleep is manipulation not a challenge smh,0,False,medium,original
4891,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,like two million people applied and the show selected ten. the selection criteria clearly prioritized potential for drama over genuine survival ability. that's not a competition it's casting for a reality show tbh,0,False,medium,original
7678,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,not gonna lie 50k for second is not enough 😒 honestly,0,False,medium,original
1922,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,i hate to say it but producers should have stepped in 😒 imo,0,False,medium,original
3685,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,other channels don't change the rules mid-competition and call it entertainment — i'm sorry but the last 15 minutes should have been the most intense. they weren't. i said what i said,0,False,medium,comparative_framing
660,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:07:20,other channels don't change the rules mid-competition and call it entertainment — marcus barely got any screen time before he was just gone. poor handling,0,False,medium,comparative_framing
648,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,ngl the scale keeps growing but the storytelling has stayed exactly the same tbh,0,False,medium,original
7813,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,genuinely the challenge format has become so predictable i knew every beat before it happened i said what i said,0,False,medium,original
4472,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,"as a former contestant on a different show, i'm sorry but i've been watching this channel since early on and this video confirms that the format has plateaued. bigger budget doesn't mean better storytelling. the emotional beats are predictable now. the alliances. the drama. the winner reveal. all expected. tbh",0,False,medium,perspective_shift
5210,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,genuinely no phones no gps in a pitch black maze for 100 hours. when does this stop being entertainment 😬 full stop,0,False,medium,original
8264,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,not gonna lie the pacing died in the final stretch 😤 ngl,0,False,medium,original
1061,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,to the production team: jake went from interesting player to villain the moment he started hoarding,0,False,medium,direct_address
9337,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,next one will be even bigger they say this every single time 😞,0,True,medium,original
4275,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,genuinely producers should have stepped in 😤 and that's just facts,0,False,medium,original
1596,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:46:00,the construction bts being at the end was a weird choice. should have been upfront to give context to the scale,0,False,medium,original
4605,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,the no phones no gps rule in a maze that size for that long feels like it's designed to create dangerous situations not to test ability and that's just facts,0,False,medium,original
5393,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,actually next one will be even bigger they say this every single time and that's just facts,0,True,medium,original
3759,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,ngl priya winning was so clearly telegraphed that the final moments had no real tension and that's just facts,0,True,medium,original
6038,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,the show rewarded Jake's selfish behavior early on which set a bad tone,0,False,medium,original
745,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,"look, priya's map strategy was the most interesting part of the challenge and got the least camera time. editorial failure full stop",0,False,medium,original
4417,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,jake hoarding supplies when people could have been in danger is not a strategy it's just selfish ngl,0,False,medium,original
7037,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,not gonna lie the confrontation at 10:28 was aggressive and the show did nothing to deescalate ngl,0,False,medium,original
9479,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:45,i'm sorry but the rules were way too vague and that's just facts,0,False,medium,original
4119,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,actually the winner was clear from the map moment. the other 77 hours were just waiting for it to happen,0,True,medium,original
3055,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:38:00,ngl the final stretch needed tighter editing. an hour 90 should feel like a climax not a slow burn i said what i said,0,False,medium,original
7303,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,honestly two million people applied and we got ten contestants who all fit the same dramatic archetypes! ngl,0,False,medium,original
2848,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,the fact that no one paused the challenge when tyler got injured tells you everything about priorities,0,False,high,original
2353,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:10:28,tbh they let people yell at each other for views. that's not gooddd content that's exploitation,0,False,medium,original
4742,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,the framing of tyler's injury as inspiring is the show protecting itself. if they said 'tyler got hurt and maybe should have stopped' the whole challenge looks irresponsible. calling it heroic reframes a welfare concern as a triumph! i said what i said,0,False,medium,original
1729,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,i hate to say it but dan turning on sofia at exactly the right moment for the cameras... yeah that's a script full stop,0,True,medium,original
1166,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,tyler getting hurt and the challenge just continuing without a medical timeout is the kind of thing that will cause a real problem eventually,0,False,high,original
8794,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,genuinely the final outcome had no realllll suspense once you saw the map strategy full stop,0,True,medium,original
